"","YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","HFLAG","ASECWTH","HHINTYPE","CPI99","REGION","STATEFIP","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","HHINCOME","HOUSRET","PROPTAX","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","LUNCHSUB","FRELUNCH","STAMPVAL","FAMINC","UNITSSTR","PHONE","ASECOVERH","HRHHID","HRHHID2","HSEQ","INTTYPE","PERNUM","WTFINL","CPSIDP","ASECWT","RELATE","AGE","SEX","RACE","EMPSTAT","LABFORCE","CLASSWKR","ABSENT","WKSTAT","EDUC","SCHLCOLL","DIFFANY","FTOTVAL","INCTOT"
"90",2009,68164,3,NA,0,1,NA,1377.52,1,0.774,33,48,1,9998,0,99998,0,13157,0,0,1,1,1,0,2,1,12,99,0,99,2400,430,1,3,1,899690648630954,84001,71590,NA,2,NA,0,1377.52,1114,51,2,100,34,1,0,1,99,73,0,1,0,0
"91",2009,69273,3,NA,20090306055000,1,NA,3238.95,1,0.774,33,48,2,1922,0,19100,4,32379,0,0,1,1,1,0,1,0,0,0,0,98,0,740,6,3,0,86494409800763,85001,68888,NA,2,NA,20090306055002,2638.53,301,5,1,100,0,0,0,0,99,1,0,0,32379,999999999
"92",2009,70138,3,NA,20090106230500,1,NA,3519.82,1,0.774,33,48,2,1922,48439,19100,2,34500,0,0,1,1,1,0,1,0,0,2,2,0,0,720,7,3,0,869900749420924,84002,69753,NA,5,NA,20090106230505,2779.4,301,3,1,100,0,0,0,0,99,1,0,0,34500,999999999
"93",2009,70797,3,NA,0,1,NA,1593.3,1,0.774,33,48,3,3362,0,26420,0,94000,173,4000,0,0,1,0,1,0,0,2,2,0,0,841,11,3,1,7959164990478,83001,70466,NA,4,NA,0,2121.75,301,6,2,100,0,0,0,0,99,1,0,0,94000,999999999
"94",2009,71255,3,NA,20090106997100,1,NA,1414.58,1,0.774,33,48,2,3362,0,26420,1,27000,1107,1800,0,0,1,0,1,0,0,99,0,99,0,996,11,3,0,6003164208068,85001,70924,NA,2,NA,20090106997102,1414.58,201,33,1,100,10,2,21,0,11,73,0,1,27000,27000
"95",2009,71525,3,NA,0,1,NA,1725.95,1,0.774,33,48,2,3362,0,26420,1,28020,0,0,1,1,1,0,1,0,0,99,0,99,0,720,11,3,1,976088641449690,85001,71194,NA,2,NA,0,1725.95,201,42,2,100,10,2,25,0,11,71,0,1,28020,15010
"96",2009,73348,3,NA,20090203790900,1,NA,615.99,1,0.774,41,30,1,9998,0,99998,0,77000,0,0,1,1,1,0,1,0,0,99,0,99,0,500,11,3,0,350907098833889,84002,73453,NA,3,NA,20090203790903,744.7,1115,24,2,100,10,2,21,0,11,73,5,1,20000,20000
"97",2009,74386,3,NA,0,1,NA,481.81,1,0.774,41,16,4,9999,0,99998,0,48150,0,0,1,1,1,0,2,5,3,2,1,2,900,500,11,3,1,14491560998096,84001,74840,NA,3,NA,0,454.56,301,12,1,100,0,0,0,0,99,1,0,0,48150,999999999
"98",2009,75956,3,NA,20081202458700,1,NA,128.36,1,0.774,41,56,1,9998,0,99998,0,94900,7593,1200,0,0,1,0,1,0,0,1,2,0,0,842,11,3,0,450966066555919,85001,75956,NA,2,NA,20081202458702,128.36,201,53,2,100,10,2,21,0,11,92,0,1,94900,55000
"99",2009,76184,3,NA,20080101026000,1,NA,714.06,1,0.774,41,8,0,9997,0,99998,0,40000,2059,800,0,0,1,0,1,0,0,4,2,0,0,730,11,3,0,802604990991578,84001,77595,NA,4,NA,20080101026006,582.18,301,13,1,100,0,0,0,0,99,1,0,0,40000,999999999
"100",2009,76517,3,NA,20081206512800,1,NA,1816.77,1,0.774,41,8,4,2082,8013,14500,0,16100,10920,1556,0,0,1,0,1,0,0,99,0,99,0,600,7,3,0,952088973059240,85001,76226,NA,1,NA,20081206512801,1816.77,101,43,1,100,10,2,13,0,11,111,0,1,16100,16100
"101",2009,78615,3,NA,20071204373800,1,NA,674.1,1,0.774,41,35,2,200,35001,10740,0,15804,0,0,1,1,1,0,1,0,0,0,0,98,0,740,11,3,0,130509978592083,84001,78389,NA,2,NA,20071204373804,674.1,201,58,1,100,32,1,0,1,99,81,0,1,15804,15804
"102",2009,78837,3,NA,0,1,NA,705.52,1,0.774,41,35,2,200,35001,10740,0,50436,0,0,1,1,1,0,2,1,2,99,0,99,250,720,6,3,1,140657095734479,85001,78611,NA,2,NA,0,701.88,1260,30,2,100,10,2,21,0,11,73,0,1,31000,31000
"103",2009,78984,3,NA,0,1,NA,745.42,1,0.774,41,35,3,200,0,10740,0,43676,787,590,0,0,2,97,1,0,0,0,0,98,0,100,11,3,1,453350053001903,83001,78758,NA,1,NA,0,745.42,101,58,2,100,21,2,21,1,50,111,0,1,43676,43676
"104",2009,79424,3,NA,20090300273000,1,NA,1878.48,1,0.774,41,4,1,9998,4003,99998,0,3300,0,0,1,1,1,0,2,3,12,2,1,2,2616,100,11,1,0,440613044909490,84002,80319,NA,2,NA,20090300273004,2149.53,301,10,1,100,0,0,0,0,99,1,0,0,3300,999999999
"105",2009,80802,3,NA,20090206444400,1,NA,872.84,1,0.774,41,49,0,9997,0,99998,0,63302,4572,3250,0,0,1,0,1,0,0,1,2,0,0,830,11,3,0,929539170279402,85001,81535,NA,3,NA,20090206444404,650.74,301,5,1,100,0,0,0,0,99,1,0,0,63302,999999999
"106",2009,81107,3,NA,20090306396300,1,NA,883.1,1,0.774,41,49,3,6520,49049,39340,0,87750,12146,1639,0,0,1,0,1,0,0,0,0,98,0,841,11,3,0,17059126480900,85001,80970,NA,3,NA,20090306396307,830.79,301,10,2,100,0,0,0,0,99,1,0,0,87750,999999999
"107",2009,81393,3,NA,20090206390700,1,NA,1545.95,1,0.774,41,49,2,7161,0,41620,0,36200,0,0,1,1,1,0,2,2,12,99,0,99,1116,470,5,3,0,999919770269405,85001,81331,NA,2,NA,20090206390703,1252.21,301,0,2,100,0,0,0,0,99,1,0,0,30200,999999999
"108",2009,81460,3,NA,0,1,NA,682.7,1,0.774,41,49,2,7161,0,41620,0,22400,0,0,2,0,1,0,2,4,4,1,1,1,856,470,5,3,1,910079826489720,83001,81398,NA,4,NA,0,833.45,901,3,1,100,0,0,0,0,99,1,0,0,0,999999999
"109",2009,81677,3,NA,0,1,NA,459.6,1,0.774,41,32,0,9997,0,99998,0,10037,1139,175,0,0,1,0,1,0,0,99,0,99,0,997,11,3,1,299320403570653,84001,81677,NA,1,NA,0,459.6,101,67,1,100,32,1,0,1,99,81,0,2,10037,10037
"110",2009,82190,3,NA,20081203504900,1,NA,1274.49,1,0.774,41,32,3,4130,32003,29820,0,21600,0,0,1,1,1,0,1,0,0,99,0,99,0,470,7,3,0,394995203002251,85001,82180,NA,1,NA,20081203504901,1274.49,101,74,2,100,36,1,0,1,99,73,0,1,21600,9600
"111",2009,83656,3,NA,20071206733500,1,NA,1329.02,1,0.774,42,53,2,7601,53033,42660,0,141814,3819,5066,0,0,1,0,1,0,0,2,2,0,0,996,11,3,0,235854021905394,84001,83604,NA,4,NA,20071206733505,1530.31,301,10,1,651,0,0,0,0,99,1,0,0,141814,999999999
"112",2009,84263,3,NA,0,1,NA,1248.37,1,0.774,42,53,3,7601,0,42660,0,132000,13499,4704,0,0,1,0,1,0,0,3,2,0,0,842,11,3,1,173410650030551,83001,84211,NA,2,NA,0,1248.37,201,43,2,100,12,2,14,3,42,111,0,1,132000,0
"113",2009,85231,3,NA,0,1,NA,867.8,1,0.774,42,41,2,2400,41039,21660,0,43877,0,0,1,1,2,200,2,1,3,2,1,2,486,720,11,3,1,214950083959393,85001,85129,NA,2,NA,0,867.8,201,38,2,100,34,1,0,1,99,81,0,1,43877,2970
"114",2009,85769,3,NA,20081207027100,1,NA,1596.87,1,0.774,42,41,3,6442,0,38900,0,70288,7712,1784,0,0,1,0,1,0,0,99,0,99,0,830,7,3,0,614355095908098,85001,85769,NA,1,NA,20081207027101,1596.87,101,45,1,100,10,2,21,0,11,81,0,1,70288,70288
"115",2009,85925,3,NA,20090205313700,1,NA,997.2,1,0.774,42,41,3,7080,0,41420,0,48500,17405,25263,0,0,1,0,1,0,0,0,0,98,0,730,11,3,0,507900454890891,85001,85925,NA,4,NA,20090205313702,752.19,301,15,1,100,34,1,0,1,99,40,0,1,48500,0
"116",2009,87096,3,NA,20080200546400,1,NA,1963.08,1,0.774,42,6,2,4483,6037,31100,1,30025,0,0,1,1,1,0,1,0,0,99,0,99,0,430,12,3,0,760120083801890,84001,86982,NA,1,NA,20080200546401,1963.08,101,80,2,200,10,2,21,0,11,73,0,1,30025,30025
"117",2009,87616,3,NA,20090101970600,1,NA,1374.26,1,0.774,42,6,2,4483,6037,31100,1,16000,0,0,1,1,1,0,1,0,0,99,0,99,0,600,7,3,0,760120086804890,85001,87502,NA,2,NA,20090101970602,1374.26,201,22,2,100,34,1,0,1,99,73,5,1,16000,0
"118",2009,89318,3,NA,0,1,NA,1671.05,1,0.774,42,6,2,4483,6059,31100,4,12000,0,0,1,1,1,0,2,5,12,3,1,3,1920,430,6,3,1,557093188605978,83001,89204,NA,5,NA,0,1533.46,301,12,1,812,0,0,0,0,99,1,0,0,12000,999999999
"119",2009,90490,3,NA,20080200468100,1,NA,1727.22,1,0.774,42,6,2,6780,6071,40140,0,129393,1404,1900,0,0,1,0,1,0,0,0,0,98,0,842,11,3,0,335095099600897,84001,90440,NA,4,NA,20080200468103,1858.6,301,1,1,100,0,0,0,0,99,1,0,0,129393,999999999
"120",2009,91825,3,NA,0,1,NA,1359.69,1,0.774,42,6,3,7321,6073,41740,0,56216,17405,600,0,0,1,0,1,0,0,99,0,99,0,820,11,3,1,205609986055265,85001,91775,NA,1,NA,0,1359.69,101,85,2,100,36,1,0,1,99,73,0,2,56216,56216
"121",2009,92204,3,NA,20090200710900,1,NA,1655.25,1,0.774,42,6,3,7365,6001,41860,0,638474,17405,4300,0,0,1,0,1,0,0,0,0,98,0,842,11,3,0,436979970559007,85001,92154,NA,1,NA,20090200710901,1655.25,101,59,1,200,10,2,13,0,14,81,0,2,638474,136815
"122",2009,92350,3,NA,0,1,NA,1196.28,1,0.774,42,6,2,7365,6001,41860,1,40253,17405,2200,0,0,1,0,1,0,0,99,0,99,0,996,11,3,1,95570160979397,86001,92300,NA,1,NA,0,1196.28,101,80,2,200,36,1,0,1,99,123,0,1,40253,40253
"123",2009,92456,3,NA,20080300745700,1,NA,1346.43,1,0.774,42,6,3,7365,0,41860,0,52500,9168,7600,0,0,1,0,1,0,0,1,2,0,0,740,11,3,0,646729240589003,84001,92406,NA,3,NA,20080300745703,1192.64,301,18,1,100,34,1,0,1,99,60,1,1,52500,0
"124",2009,93667,3,NA,20080100681500,1,NA,1347.03,1,0.774,42,6,3,7500,6097,42220,0,102258,9367,3000,0,0,1,0,1,0,0,0,0,98,0,841,11,3,0,186950720150007,84001,93617,NA,6,NA,20080100681503,1606.06,301,4,1,100,0,0,0,0,99,1,0,0,102258,999999999
"125",2009,94954,3,NA,0,1,NA,195.8,1,0.774,42,2,4,9999,0,99998,0,25000,8352,1225,0,0,2,1999,1,0,0,1,2,0,0,720,11,3,1,300209998506181,83001,94954,NA,1,NA,0,195.8,101,38,2,100,10,2,21,0,11,73,0,1,25000,24000
"126",2009,95052,3,NA,0,1,NA,192.23,1,0.774,42,2,4,9999,0,99998,0,21640,0,0,2,0,1,0,2,5,12,3,1,3,4800,720,6,3,1,950082295059400,84001,95052,NA,1,NA,0,192.23,101,30,1,651,21,2,21,1,50,20,0,1,21640,21640
"127",2009,95767,3,NA,20080302005000,1,NA,436.37,1,0.774,42,15,1,9998,0,99998,0,175562,9491,900,0,0,1,0,1,0,0,99,0,99,0,843,11,3,0,410506935247997,84001,96835,NA,1,NA,20080302005001,436.37,101,65,1,100,10,2,21,0,11,91,0,1,175562,105281
"128",2009,96573,3,NA,20090201933900,1,NA,258.35,1,0.774,42,15,2,3320,15003,26180,0,96116,1396,600,0,0,1,0,1,0,0,1,2,0,0,830,11,3,0,996025770179550,85001,96301,NA,2,NA,20090201933902,258.35,201,36,1,651,10,2,13,0,11,111,0,1,96116,50808
"129",2010,1651,3,NA,20100302925600,1,NA,515.78,1,0.777,11,23,4,6401,0,76750,0,25114,9293,2800,0,0,2,150,1,0,0,99,0,99,0,470,11,3,0,508904502794463,85002,1439,NA,2,NA,20100302925602,515.78,201,85,1,100,36,1,0,1,99,73,0,1,25114,13889
"130",2010,2461,3,NA,0,1,NA,230.72,1,0.777,11,33,1,9998,0,99998,0,72030,1356,2700,0,0,1,0,1,0,0,2,2,0,0,842,11,3,1,993053915359140,87001,2922,NA,2,NA,0,249.98,301,17,1,100,22,2,0,1,60,50,1,1,27030,0
"131",2010,3249,3,NA,20090104032400,1,NA,238.91,1,0.777,11,33,3,1124,0,71650,0,105006,-3052,7800,0,0,1,0,1,0,0,1,2,0,0,843,11,3,0,630307921531078,85001,2348,NA,4,NA,20090104032404,208,301,10,1,100,0,0,0,0,99,1,0,0,105006,999999999
"132",2010,3404,3,NA,20100107168400,1,NA,237.61,1,0.777,11,33,3,1124,0,71650,0,50324,60,3800,0,0,1,0,1,0,0,3,2,0,0,830,11,3,0,57623230111403,87001,3345,NA,2,NA,20100107168402,237.61,201,42,2,100,34,1,0,1,99,81,0,1,50324,162
"133",2010,5858,3,NA,20100100122600,1,NA,3280.93,1,0.777,11,25,2,1124,0,71650,2,77519,0,0,1,1,1,0,1,0,0,99,0,99,0,820,5,3,0,952386066909598,85002,5745,NA,1,NA,20100100122601,3280.93,101,24,1,100,10,2,21,0,41,111,3,1,57504,57504
"134",2010,5938,3,NA,0,1,NA,1574.78,1,0.777,11,25,3,1124,0,71650,0,52363,0,0,1,1,1,0,1,0,0,0,0,98,0,300,12,1,1,6951032891225,86001,5825,NA,4,NA,0,1556.63,301,11,2,100,0,0,0,0,99,1,0,0,52363,999999999
"135",2010,6412,3,NA,0,1,NA,1490.36,1,0.777,11,25,3,1124,0,71650,0,217100,5620,4400,0,0,1,0,1,0,0,99,0,99,0,843,11,3,1,505904502894465,87001,6439,NA,1,NA,0,1490.36,101,39,1,100,10,2,21,0,11,111,0,1,217100,183100
"136",2010,6673,3,NA,0,1,NA,1500.07,1,0.777,11,25,3,8001,0,78100,0,166030,17405,4500,0,0,1,0,1,0,0,0,0,98,0,842,11,3,1,925899870559207,84001,6606,NA,3,NA,0,1724.53,301,6,2,100,0,0,0,0,99,1,0,0,166030,999999999
"137",2010,7101,3,NA,0,1,NA,215.24,1,0.777,11,44,2,6483,0,77200,0,75006,16233,6000,0,0,1,0,1,0,0,99,0,99,0,830,11,1,1,20945074345319,87001,7101,NA,1,NA,0,215.24,101,35,1,100,10,2,21,0,11,73,0,1,75006,30003
"138",2010,10239,3,NA,0,1,NA,845.18,1,0.777,11,9,3,5481,0,75700,0,77321,2572,3200,0,0,1,0,1,0,0,1,2,0,0,841,7,3,1,630799077201669,86001,10135,NA,3,NA,0,792.02,301,15,1,200,34,1,0,1,99,30,0,1,77321,21
"139",2010,11495,3,NA,0,1,NA,1770.89,1,0.777,12,36,4,3830,36111,28740,0,54136,3602,1500,0,0,1,0,1,0,0,3,2,0,0,820,11,3,1,936086943379070,84001,11373,NA,4,NA,0,1773.15,301,11,2,100,0,0,0,0,99,1,0,0,54136,999999999
"140",2010,14318,3,NA,0,1,NA,1675.68,1,0.777,12,36,4,6461,36027,39100,0,14645,0,0,2,0,1,0,2,1,12,99,0,99,2400,300,12,3,1,163566004909098,85001,14292,NA,1,NA,0,1675.68,101,70,2,200,36,1,0,1,99,20,0,2,14645,14645
"141",2010,14390,3,NA,0,1,NA,1881.98,1,0.777,12,36,4,6461,36071,39100,0,59999,0,0,1,1,1,0,1,0,0,99,0,99,0,820,6,3,1,144399029600924,85001,14364,NA,2,NA,0,1881.98,201,22,2,100,34,1,0,1,99,92,5,1,59999,6999
"142",2010,14446,3,NA,20100204625800,1,NA,1470.66,1,0.777,12,36,3,6840,36055,40380,0,11789,0,0,1,1,1,0,1,0,0,99,0,99,0,710,11,3,0,536392369600802,87001,14420,NA,1,NA,20100204625801,1470.66,101,85,2,200,36,1,0,1,99,73,0,2,11789,11789
"143",2010,14661,3,NA,20100106159500,1,NA,1591.92,1,0.777,12,36,3,8160,36067,45060,0,441068,6427,7000,0,0,1,0,1,0,0,1,2,0,0,843,11,3,0,996016811329710,87001,14661,NA,1,NA,20100106159501,1591.92,101,45,1,100,10,2,21,0,11,111,0,1,441068,409068
"144",2010,14793,3,NA,20100204719000,1,NA,1631.85,1,0.777,12,36,4,8680,0,46540,0,51657,1970,1480,0,0,1,0,1,0,0,99,0,99,0,740,11,3,0,340965093933929,87001,14793,NA,2,NA,20100204719002,1631.85,201,46,1,100,32,1,0,1,99,73,0,2,51657,15557
"145",2010,14943,3,NA,20100106505400,1,NA,1939.65,1,0.777,12,34,3,5606,34003,35620,0,88204,0,0,1,1,1,0,1,0,0,99,0,99,0,841,12,3,0,654279520779301,87001,14943,NA,2,NA,20100106505403,1868.56,1001,85,2,651,36,1,0,1,99,111,0,1,88204,5928
"146",2010,15495,3,NA,20100101380800,1,NA,2963.04,1,0.777,12,34,3,5606,0,35620,0,245252,9208,6000,0,0,1,0,1,0,0,99,0,99,0,843,11,3,0,650840096232889,87001,15495,NA,2,NA,20100101380802,2963.04,201,50,2,100,10,2,21,0,11,92,0,1,245252,165126
"147",2010,16692,3,NA,20090106357100,1,NA,3403.32,1,0.777,12,34,2,8481,34021,45940,0,56010,-255,1100,0,0,1,0,1,0,0,99,0,99,0,820,11,3,0,761391459400981,85001,16692,NA,1,NA,20090106357101,3403.32,101,25,1,100,10,2,21,0,11,111,0,1,56010,31000
"148",2010,17713,3,NA,20100205553900,1,NA,3407.96,1,0.777,12,42,4,3680,42021,27780,0,65296,2806,955,0,0,1,0,1,0,0,99,0,99,0,720,11,3,0,54184320991197,87001,17530,NA,3,NA,20100205553903,4454.74,301,37,1,100,10,2,21,0,14,73,0,1,65296,48000
"149",2010,17858,3,NA,20100305435100,1,NA,1863.02,1,0.777,12,42,3,6161,42017,37980,0,65940,1718,800,0,0,1,0,1,0,0,99,0,99,0,820,12,3,0,289220100310944,87001,17763,NA,1,NA,20100305435101,1863.02,101,35,1,100,21,2,21,1,50,111,0,1,65940,10920
"150",2010,19331,3,NA,0,1,NA,1807,1,0.777,12,42,4,6680,42011,39740,0,66108,4628,3000,0,0,1,0,1,0,0,2,2,0,0,820,11,3,1,963072812489540,84001,19236,NA,2,NA,0,1756.45,301,17,1,100,10,2,21,0,41,60,1,1,66108,3000
"151",2010,19496,3,NA,20081202926200,1,NA,1472.67,1,0.777,12,42,4,9281,42133,49620,0,65013,17405,9000,0,0,1,0,1,0,0,2,2,0,0,841,11,3,0,705904674894202,85001,19496,NA,3,NA,20081202926203,1365.81,901,13,2,100,0,0,0,0,99,1,0,0,65013,999999999
"152",2010,19556,3,NA,20091203047900,1,NA,2722.82,1,0.777,21,39,1,9998,0,99998,0,26600,0,0,1,1,1,0,1,0,0,99,0,99,0,600,11,3,0,369971002097908,87001,19556,NA,2,NA,20091203047902,3290.06,301,21,2,100,10,2,21,0,21,92,5,1,26600,4800
"153",2010,20115,3,NA,20081205873500,1,NA,2969.22,1,0.777,21,39,1,9998,39169,99998,0,65400,7744,2474,0,0,1,0,1,0,0,99,0,99,0,820,11,3,0,999879150079309,85001,21927,NA,2,NA,20081205873502,2969.22,201,57,2,100,32,1,0,1,99,40,0,1,65400,14400
"154",2010,20303,3,NA,0,1,NA,1781.9,1,0.777,21,39,2,80,39153,10420,0,68960,1325,2063,0,0,1,0,1,0,0,1,2,0,0,830,11,3,1,830909947601198,86001,19864,NA,3,NA,0,2001.57,301,17,1,100,10,2,21,0,41,60,1,1,68960,1928
"155",2010,20303,3,NA,0,1,NA,1781.9,1,0.777,21,39,2,80,39153,10420,0,68960,1325,2063,0,0,1,0,1,0,0,1,2,0,0,830,11,3,1,830909947601198,86001,19864,NA,2,NA,0,1781.9,201,48,1,100,10,2,21,0,11,73,0,1,68960,13016
"156",2010,20512,3,NA,20091203046000,1,NA,2037.96,1,0.777,21,39,2,1641,0,17140,0,28088,0,0,1,1,1,0,1,0,0,99,0,99,0,710,5,3,0,101904873895109,87001,20161,NA,1,NA,20091203046001,2037.96,101,56,2,200,32,1,0,1,99,50,0,2,28088,8088
"157",2010,20945,3,NA,20090305116300,1,NA,1537.98,1,0.777,21,39,3,1681,39035,17460,0,57002,1477,2550,0,0,1,0,1,0,0,0,0,98,0,841,11,3,0,939890558040983,85001,20594,NA,2,NA,20090305116302,1537.98,201,33,2,100,10,2,21,0,41,123,0,1,57002,10000
"158",2010,24499,3,NA,20090106884900,1,NA,1443.95,1,0.777,21,17,2,1605,0,16980,1,59950,0,0,1,1,1,0,1,0,0,99,0,99,0,730,6,3,0,988057888168730,85001,24279,NA,2,NA,20090106884902,1350.31,301,29,2,100,10,2,28,0,11,111,0,1,59950,30950
"159",2010,25402,3,NA,20090302093100,1,NA,1397.41,1,0.777,21,17,2,1605,0,16980,0,58086,5730,2411,0,0,1,0,1,0,0,3,1,3,0,740,11,3,0,199938909099719,85001,25182,NA,5,NA,20090302093102,1397.41,1114,38,2,100,10,2,28,0,41,20,0,1,13000,13000
"160",2010,25645,3,NA,0,1,NA,1372.71,1,0.777,21,17,3,1605,17111,16980,0,58178,1756,1970,0,0,1,0,1,0,0,0,0,98,0,730,11,3,1,194908608069719,86001,25425,NA,3,NA,0,1422.28,301,5,1,100,0,0,0,0,99,1,0,0,58178,999999999
"161",2010,25657,3,NA,20091205242000,1,NA,1011.9,1,0.777,21,17,3,1605,0,16980,0,63560,17405,96,0,0,1,0,1,0,0,99,0,99,0,830,11,3,0,619199949700823,87001,25437,NA,1,NA,20091205242001,1011.9,101,50,1,100,10,2,21,0,11,73,0,1,60000,60000
"162",2010,27060,3,NA,20081202755300,1,NA,2055.08,1,0.777,21,26,3,2161,26125,19820,0,30400,0,0,1,1,1,0,1,0,0,1,1,1,0,100,11,3,0,649490155710952,85001,26913,NA,3,NA,20081202755303,1841.31,301,2,2,200,0,0,0,0,99,1,0,0,30400,999999999
"163",2010,27291,3,NA,20091206190600,1,NA,1453.11,1,0.777,21,26,3,2161,26163,19820,0,73676,540,2500,0,0,1,0,1,0,0,0,0,98,0,740,11,3,0,436989510119206,87001,27144,NA,1,NA,20091206190601,1453.11,101,30,1,100,10,2,21,0,11,81,0,1,73676,55000
"164",2010,29444,3,NA,20100307033700,1,NA,1985.83,1,0.777,21,55,4,3870,55063,29100,0,72600,4793,5100,0,0,1,0,1,0,0,99,0,99,0,740,11,3,0,355274064909576,87001,29101,NA,1,NA,20100307033701,1985.83,101,26,1,100,10,2,21,0,11,91,0,1,72600,45600
"165",2010,30170,3,NA,0,1,NA,1153.27,1,0.777,21,55,4,462,55139,36780,0,17412,-1871,2307,0,0,1,0,1,0,0,2,2,0,0,842,11,3,1,840857090158039,84001,30028,NA,2,NA,0,1153.27,201,50,1,100,32,1,0,1,99,124,0,2,17412,11412
"166",2010,30505,3,NA,0,1,NA,765.42,1,0.777,22,27,1,9998,0,99998,0,85450,7434,1867,0,0,1,0,1,0,0,3,2,0,0,841,11,3,1,307005272101557,84001,30505,NA,3,NA,0,640.63,301,12,2,100,0,0,0,0,99,1,0,0,85450,999999999
"167",2010,31400,3,NA,0,1,NA,742.68,1,0.777,22,27,3,5121,27037,33460,0,17000,0,0,1,1,1,0,1,0,0,99,0,99,0,500,12,3,1,294916604514788,86001,31201,NA,1,NA,0,742.68,101,63,1,100,10,2,21,0,41,73,0,1,17000,17000
"168",2010,33474,3,NA,20090302497200,1,NA,1157.35,1,0.777,22,19,4,1960,19163,19340,0,96314,0,0,1,1,1,0,1,0,0,99,0,99,0,470,5,3,0,810909957701192,85001,33089,NA,1,NA,20090302497201,1157.35,101,59,2,100,32,1,0,1,99,73,0,1,96314,10757
"169",2010,33813,3,NA,20100302482900,1,NA,606.03,1,0.777,22,19,4,3500,19103,26980,0,67268,4395,1800,0,0,1,0,1,0,0,3,2,0,0,841,11,3,0,391659094909291,87001,33485,NA,2,NA,20100302482902,606.03,201,49,1,100,10,2,25,0,11,123,0,1,67268,64900
"170",2010,35583,3,NA,20100203665500,1,NA,1318.27,1,0.777,22,29,2,7920,0,44180,0,61735,186,2200,0,0,1,0,1,0,0,1,1,1,0,740,11,3,0,922039966239490,87001,35583,NA,5,NA,20100203665504,1284.93,301,3,1,100,0,0,0,0,99,1,0,0,61735,999999999
"171",2010,37245,3,NA,20091207085700,1,NA,294.18,1,0.777,22,46,1,9998,0,99998,0,8506,0,0,1,1,1,0,1,0,0,99,0,99,0,210,7,3,0,492941208035678,87001,37245,NA,1,NA,20091207085701,294.18,101,22,1,100,34,1,21,1,99,81,3,1,8506,8506
"172",2010,37296,3,NA,20100305834500,1,NA,259.1,1,0.777,22,46,1,9998,0,99998,0,22720,708,4308,0,0,1,0,2,3,12,1,2,0,3048,100,1,3,0,450966076547919,85002,37296,NA,2,NA,20100305834503,259.91,301,5,1,100,0,0,0,0,99,1,0,0,22720,999999999
"173",2010,38835,3,NA,20100303937900,1,NA,500.1,1,0.777,22,31,4,9999,0,99998,0,184877,12789,6000,0,0,1,0,1,0,0,0,0,98,0,843,11,3,0,304702223991291,87001,38835,NA,1,NA,20100303937901,500.1,101,34,2,100,10,2,21,0,15,111,0,1,61035,61035
"174",2010,40055,3,NA,0,1,NA,927.01,1,0.777,22,20,1,9998,0,99998,0,18000,6638,1300,0,0,1,0,1,0,0,1,1,1,0,720,11,3,1,53772700794796,84001,40505,NA,2,NA,0,899.29,301,13,1,100,0,0,0,0,99,1,0,0,18000,999999999
"175",2010,40574,3,NA,0,1,NA,538.98,1,0.777,22,20,2,3760,0,28140,1,6720,0,0,1,1,1,0,1,0,0,99,0,99,0,430,5,3,1,33272100996299,86001,40329,NA,1,NA,0,538.98,101,55,1,100,10,2,21,0,41,73,0,1,6720,6720
"176",2010,42269,3,NA,20090201304800,1,NA,205.51,1,0.777,31,10,4,6161,10003,37980,0,84000,2318,4300,0,0,1,0,1,0,0,99,0,99,0,841,11,3,0,777175759000112,85001,41821,NA,1,NA,20090201304801,205.51,101,31,1,100,10,2,27,0,11,111,0,1,84000,36000
"177",2010,44092,3,NA,0,1,NA,965.66,1,0.777,31,24,4,7130,0,41540,0,152200,7520,4500,0,0,1,0,1,0,0,0,0,98,0,843,11,3,1,410660581950162,84001,44092,NA,6,NA,0,1066.09,301,5,2,100,0,0,0,0,99,1,0,0,152200,999999999
"178",2010,44154,3,NA,20090100092400,1,NA,1095.64,1,0.777,31,24,3,8840,24017,47900,0,111632,0,0,1,1,1,0,1,0,0,99,0,99,0,820,11,1,0,297966804021479,85001,44154,NA,1,NA,20090100092401,1095.64,101,38,2,200,10,2,21,0,11,73,0,1,111632,57016
"179",2010,45036,3,NA,20091207146000,1,NA,170.94,1,0.777,31,11,2,8840,11001,47900,0,35000,0,0,1,1,1,0,1,0,0,99,0,99,0,740,12,3,0,501700271573141,87001,45036,NA,1,NA,20091207146001,170.94,101,29,1,200,10,2,25,0,11,73,0,1,35000,35000
"180",2010,45610,3,NA,20100301338900,1,NA,241.29,1,0.777,31,11,2,8840,11001,47900,0,77000,17405,5000,0,0,1,0,1,0,0,0,0,98,0,830,11,3,0,131979940559107,87001,45610,NA,4,NA,20100301338904,240.25,301,4,1,200,0,0,0,0,99,1,0,0,77000,999999999
"181",2010,46419,3,NA,0,1,NA,198.07,1,0.777,31,11,2,8840,11001,47900,0,47262,7929,494,0,0,1,0,1,0,0,99,0,99,0,740,11,3,1,174827107035103,84001,46419,NA,1,NA,0,198.07,101,80,1,200,36,1,0,1,99,73,0,1,47262,27600
